ITEC102,ITEC103,ITEC205,ITEL201,ITEC204,ITEP204,GEC106,ITEP205,ITEL203,GEC108,ITEP203,ITEP207,Label
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.25,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.25,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.25,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.25,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.25,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.5,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.5,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.75,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.75,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.75,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.75,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.75,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.5,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.5,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.25,1.75,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.25,1.25,1.25,2,2,2,2,2,2,1.75,1.75,1.25,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.25,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.25,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.25,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.25,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.25,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.25,1.25,1.25,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.5,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.75,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,2,2,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.5,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.5,SMP
1.5,1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2,1.75,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.25,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.25,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.25,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,1.5,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,2,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.5,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,SMP
1.25,1.25,1.25,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,SMP
